topic	relation	language	pos	lemma	orthography	features
Q2632935	Human denoting sense	Q9072	nominal	riigiminister	riigiministritel	Q146786,Q281954
Q2632935	Human denoting sense	Q9072	nominal	riigiminister	riigiministril	Q110786,Q281954
Q2632935	Human denoting sense	Q9072	nominal	riigiminister	riigiministritele	Q146786,Q655020
Q2632935	Human denoting sense	Q9072	nominal	riigiminister	riigiministrile	Q110786,Q655020
Q2632935	Human denoting sense	Q9072	nominal	riigiminister	riigiministritega	Q146786,Q838581
Q2632935	Human denoting sense	Q9072	nominal	riigiminister	riigiministriga	Q110786,Q838581
Q2632935	Human denoting sense	Q9072	nominal	riigiminister	riigiministritest	Q146786,Q394253
Q2632935	Human denoting sense	Q9072	nominal	riigiminister	riigiministrist	Q110786,Q394253
Q2632935	Human denoting sense	Q9072	nominal	riigiminister	riigiministritena	Q146786,Q148465
Q2632935	Human denoting sense	Q9072	nominal	riigiminister	riigiministrina	Q110786,Q148465
Q2632935	Human denoting sense	Q9072	nominal	riigiminister	riigiministrite	Q146233,Q146786
Q2632935	Human denoting sense	Q9072	nominal	riigiminister	riigiministri	Q110786,Q146233
Q2632935	Human denoting sense	Q9072	nominal	riigiminister	riigiministritesse	Q146786,Q474668
Q2632935	Human denoting sense	Q9072	nominal	riigiminister	riigiministrisse	Q110786,Q474668
Q2632935	Human denoting sense	Q9072	nominal	riigiminister	riigiministrites	Q146786,Q282031
Q2632935	Human denoting sense	Q9072	nominal	riigiminister	riigiministris	Q110786,Q282031
Q2632935	Human denoting sense	Q9072	nominal	riigiminister	riigiministrid	Q131105,Q146786
Q2632935	Human denoting sense	Q9072	nominal	riigiminister	riigiminister	Q110786,Q131105
Q2632935	Human denoting sense	Q9072	nominal	riigiminister	riigiministreid	Q146786,Q857325
Q2632935	Human denoting sense	Q9072	nominal	riigiminister	riigiministrit	Q110786,Q857325
Q2632935	Human denoting sense	Q9072	nominal	riigiminister	riigiministriteni	Q146786,Q747019
Q2632935	Human denoting sense	Q9072	nominal	riigiminister	riigiministrini	Q110786,Q747019
Q2632935	Human denoting sense	Q9072	nominal	riigiminister	riigiministriteks	Q146786,Q950170
Q2632935	Human denoting sense	Q9072	nominal	riigiminister	riigiministriks	Q110786,Q950170
Q7303205	Human denoting sense	Q9072	nominal	rektor	rektoriteta	Q146786,Q319822
Q7303205	Human denoting sense	Q9072	nominal	rektor	rektorita	Q110786,Q319822
